t,dataset,seed
0,S0_linear_mixed_strength,9
1,S0_linear_mixed_strength,9
2,S0_linear_mixed_strength,9
3,S0_linear_mixed_strength,9
4,S0_linear_mixed_strength,9
5,S0_linear_mixed_strength,9
6,S0_linear_mixed_strength,9
7,S0_linear_mixed_strength,9
8,S0_linear_mixed_strength,9
9,S0_linear_mixed_strength,9
10,S0_linear_mixed_strength,9
11,S0_linear_mixed_strength,9
12,S0_linear_mixed_strength,9
13,S0_linear_mixed_strength,9
14,S0_linear_mixed_strength,9
15,S0_linear_mixed_strength,9
16,S0_linear_mixed_strength,9
17,S0_linear_mixed_strength,9
18,S0_linear_mixed_strength,9
19,S0_linear_mixed_strength,9
20,S0_linear_mixed_strength,9
21,S0_linear_mixed_strength,9
22,S0_linear_mixed_strength,9
23,S0_linear_mixed_strength,9
24,S0_linear_mixed_strength,9
25,S0_linear_mixed_strength,9
26,S0_linear_mixed_strength,9
27,S0_linear_mixed_strength,9
28,S0_linear_mixed_strength,9
29,S0_linear_mixed_strength,9
30,S0_linear_mixed_strength,9
31,S0_linear_mixed_strength,9
32,S0_linear_mixed_strength,9
33,S0_linear_mixed_strength,9
34,S0_linear_mixed_strength,9
35,S0_linear_mixed_strength,9
36,S0_linear_mixed_strength,9
37,S0_linear_mixed_strength,9
38,S0_linear_mixed_strength,9
39,S0_linear_mixed_strength,9
40,S0_linear_mixed_strength,9
41,S0_linear_mixed_strength,9
42,S0_linear_mixed_strength,9
43,S0_linear_mixed_strength,9
44,S0_linear_mixed_strength,9
45,S0_linear_mixed_strength,9
46,S0_linear_mixed_strength,9
47,S0_linear_mixed_strength,9
48,S0_linear_mixed_strength,9
49,S0_linear_mixed_strength,9
50,S0_linear_mixed_strength,9
51,S0_linear_mixed_strength,9
52,S0_linear_mixed_strength,9
53,S0_linear_mixed_strength,9
54,S0_linear_mixed_strength,9
55,S0_linear_mixed_strength,9
56,S0_linear_mixed_strength,9
57,S0_linear_mixed_strength,9
58,S0_linear_mixed_strength,9
59,S0_linear_mixed_strength,9
60,S0_linear_mixed_strength,9
61,S0_linear_mixed_strength,9
62,S0_linear_mixed_strength,9
63,S0_linear_mixed_strength,9
64,S0_linear_mixed_strength,9
65,S0_linear_mixed_strength,9
66,S0_linear_mixed_strength,9
67,S0_linear_mixed_strength,9
68,S0_linear_mixed_strength,9
69,S0_linear_mixed_strength,9
70,S0_linear_mixed_strength,9
71,S0_linear_mixed_strength,9
72,S0_linear_mixed_strength,9
73,S0_linear_mixed_strength,9
74,S0_linear_mixed_strength,9
75,S0_linear_mixed_strength,9
76,S0_linear_mixed_strength,9
77,S0_linear_mixed_strength,9
78,S0_linear_mixed_strength,9
79,S0_linear_mixed_strength,9
80,S0_linear_mixed_strength,9
81,S0_linear_mixed_strength,9
82,S0_linear_mixed_strength,9
83,S0_linear_mixed_strength,9
84,S0_linear_mixed_strength,9
85,S0_linear_mixed_strength,9
86,S0_linear_mixed_strength,9
87,S0_linear_mixed_strength,9
88,S0_linear_mixed_strength,9
89,S0_linear_mixed_strength,9
90,S0_linear_mixed_strength,9
91,S0_linear_mixed_strength,9
92,S0_linear_mixed_strength,9
93,S0_linear_mixed_strength,9
94,S0_linear_mixed_strength,9
95,S0_linear_mixed_strength,9
96,S0_linear_mixed_strength,9
97,S0_linear_mixed_strength,9
98,S0_linear_mixed_strength,9
99,S0_linear_mixed_strength,9
100,S0_linear_mixed_strength,9
101,S0_linear_mixed_strength,9
102,S0_linear_mixed_strength,9
103,S0_linear_mixed_strength,9
104,S0_linear_mixed_strength,9
105,S0_linear_mixed_strength,9
106,S0_linear_mixed_strength,9
107,S0_linear_mixed_strength,9
108,S0_linear_mixed_strength,9
109,S0_linear_mixed_strength,9
110,S0_linear_mixed_strength,9
111,S0_linear_mixed_strength,9
112,S0_linear_mixed_strength,9
113,S0_linear_mixed_strength,9
114,S0_linear_mixed_strength,9
115,S0_linear_mixed_strength,9
116,S0_linear_mixed_strength,9
117,S0_linear_mixed_strength,9
118,S0_linear_mixed_strength,9
119,S0_linear_mixed_strength,9
120,S0_linear_mixed_strength,9
121,S0_linear_mixed_strength,9
122,S0_linear_mixed_strength,9
123,S0_linear_mixed_strength,9
124,S0_linear_mixed_strength,9
125,S0_linear_mixed_strength,9
126,S0_linear_mixed_strength,9
127,S0_linear_mixed_strength,9
128,S0_linear_mixed_strength,9
129,S0_linear_mixed_strength,9
130,S0_linear_mixed_strength,9
131,S0_linear_mixed_strength,9
132,S0_linear_mixed_strength,9
133,S0_linear_mixed_strength,9
134,S0_linear_mixed_strength,9
135,S0_linear_mixed_strength,9
136,S0_linear_mixed_strength,9
137,S0_linear_mixed_strength,9
138,S0_linear_mixed_strength,9
139,S0_linear_mixed_strength,9
140,S0_linear_mixed_strength,9
141,S0_linear_mixed_strength,9
142,S0_linear_mixed_strength,9
143,S0_linear_mixed_strength,9
144,S0_linear_mixed_strength,9
145,S0_linear_mixed_strength,9
146,S0_linear_mixed_strength,9
147,S0_linear_mixed_strength,9
148,S0_linear_mixed_strength,9
149,S0_linear_mixed_strength,9
150,S0_linear_mixed_strength,9
151,S0_linear_mixed_strength,9
152,S0_linear_mixed_strength,9
153,S0_linear_mixed_strength,9
154,S0_linear_mixed_strength,9
155,S0_linear_mixed_strength,9
156,S0_linear_mixed_strength,9
157,S0_linear_mixed_strength,9
158,S0_linear_mixed_strength,9
159,S0_linear_mixed_strength,9
160,S0_linear_mixed_strength,9
161,S0_linear_mixed_strength,9
162,S0_linear_mixed_strength,9
163,S0_linear_mixed_strength,9
164,S0_linear_mixed_strength,9
165,S0_linear_mixed_strength,9
166,S0_linear_mixed_strength,9
167,S0_linear_mixed_strength,9
168,S0_linear_mixed_strength,9
169,S0_linear_mixed_strength,9
170,S0_linear_mixed_strength,9
171,S0_linear_mixed_strength,9
172,S0_linear_mixed_strength,9
173,S0_linear_mixed_strength,9
174,S0_linear_mixed_strength,9
175,S0_linear_mixed_strength,9
176,S0_linear_mixed_strength,9
177,S0_linear_mixed_strength,9
178,S0_linear_mixed_strength,9
179,S0_linear_mixed_strength,9
180,S0_linear_mixed_strength,9
181,S0_linear_mixed_strength,9
182,S0_linear_mixed_strength,9
183,S0_linear_mixed_strength,9
184,S0_linear_mixed_strength,9
185,S0_linear_mixed_strength,9
186,S0_linear_mixed_strength,9
187,S0_linear_mixed_strength,9
188,S0_linear_mixed_strength,9
189,S0_linear_mixed_strength,9
190,S0_linear_mixed_strength,9
191,S0_linear_mixed_strength,9
192,S0_linear_mixed_strength,9
193,S0_linear_mixed_strength,9
194,S0_linear_mixed_strength,9
195,S0_linear_mixed_strength,9
196,S0_linear_mixed_strength,9
197,S0_linear_mixed_strength,9
198,S0_linear_mixed_strength,9
199,S0_linear_mixed_strength,9
200,S0_linear_mixed_strength,9
201,S0_linear_mixed_strength,9
202,S0_linear_mixed_strength,9
203,S0_linear_mixed_strength,9
204,S0_linear_mixed_strength,9
205,S0_linear_mixed_strength,9
206,S0_linear_mixed_strength,9
207,S0_linear_mixed_strength,9
208,S0_linear_mixed_strength,9
209,S0_linear_mixed_strength,9
210,S0_linear_mixed_strength,9
211,S0_linear_mixed_strength,9
212,S0_linear_mixed_strength,9
213,S0_linear_mixed_strength,9
214,S0_linear_mixed_strength,9
215,S0_linear_mixed_strength,9
216,S0_linear_mixed_strength,9
217,S0_linear_mixed_strength,9
218,S0_linear_mixed_strength,9
219,S0_linear_mixed_strength,9
220,S0_linear_mixed_strength,9
221,S0_linear_mixed_strength,9
222,S0_linear_mixed_strength,9
223,S0_linear_mixed_strength,9
224,S0_linear_mixed_strength,9
225,S0_linear_mixed_strength,9
226,S0_linear_mixed_strength,9
227,S0_linear_mixed_strength,9
228,S0_linear_mixed_strength,9
229,S0_linear_mixed_strength,9
230,S0_linear_mixed_strength,9
231,S0_linear_mixed_strength,9
232,S0_linear_mixed_strength,9
233,S0_linear_mixed_strength,9
234,S0_linear_mixed_strength,9
235,S0_linear_mixed_strength,9
236,S0_linear_mixed_strength,9
237,S0_linear_mixed_strength,9
238,S0_linear_mixed_strength,9
239,S0_linear_mixed_strength,9
240,S0_linear_mixed_strength,9
241,S0_linear_mixed_strength,9
242,S0_linear_mixed_strength,9
243,S0_linear_mixed_strength,9
244,S0_linear_mixed_strength,9
245,S0_linear_mixed_strength,9
246,S0_linear_mixed_strength,9
247,S0_linear_mixed_strength,9
248,S0_linear_mixed_strength,9
249,S0_linear_mixed_strength,9
250,S0_linear_mixed_strength,9
251,S0_linear_mixed_strength,9
252,S0_linear_mixed_strength,9
253,S0_linear_mixed_strength,9
254,S0_linear_mixed_strength,9
255,S0_linear_mixed_strength,9
256,S0_linear_mixed_strength,9
257,S0_linear_mixed_strength,9
258,S0_linear_mixed_strength,9
259,S0_linear_mixed_strength,9
260,S0_linear_mixed_strength,9
261,S0_linear_mixed_strength,9
262,S0_linear_mixed_strength,9
263,S0_linear_mixed_strength,9
264,S0_linear_mixed_strength,9
265,S0_linear_mixed_strength,9
266,S0_linear_mixed_strength,9
267,S0_linear_mixed_strength,9
268,S0_linear_mixed_strength,9
269,S0_linear_mixed_strength,9
270,S0_linear_mixed_strength,9
271,S0_linear_mixed_strength,9
272,S0_linear_mixed_strength,9
273,S0_linear_mixed_strength,9
274,S0_linear_mixed_strength,9
275,S0_linear_mixed_strength,9
276,S0_linear_mixed_strength,9
277,S0_linear_mixed_strength,9
278,S0_linear_mixed_strength,9
279,S0_linear_mixed_strength,9
280,S0_linear_mixed_strength,9
281,S0_linear_mixed_strength,9
282,S0_linear_mixed_strength,9
283,S0_linear_mixed_strength,9
284,S0_linear_mixed_strength,9
285,S0_linear_mixed_strength,9
286,S0_linear_mixed_strength,9
287,S0_linear_mixed_strength,9
288,S0_linear_mixed_strength,9
289,S0_linear_mixed_strength,9
290,S0_linear_mixed_strength,9
291,S0_linear_mixed_strength,9
292,S0_linear_mixed_strength,9
293,S0_linear_mixed_strength,9
294,S0_linear_mixed_strength,9
295,S0_linear_mixed_strength,9
296,S0_linear_mixed_strength,9
297,S0_linear_mixed_strength,9
298,S0_linear_mixed_strength,9
299,S0_linear_mixed_strength,9
300,S0_linear_mixed_strength,9
301,S0_linear_mixed_strength,9
302,S0_linear_mixed_strength,9
303,S0_linear_mixed_strength,9
304,S0_linear_mixed_strength,9
305,S0_linear_mixed_strength,9
306,S0_linear_mixed_strength,9
307,S0_linear_mixed_strength,9
308,S0_linear_mixed_strength,9
309,S0_linear_mixed_strength,9
310,S0_linear_mixed_strength,9
311,S0_linear_mixed_strength,9
312,S0_linear_mixed_strength,9
313,S0_linear_mixed_strength,9
314,S0_linear_mixed_strength,9
315,S0_linear_mixed_strength,9
316,S0_linear_mixed_strength,9
317,S0_linear_mixed_strength,9
318,S0_linear_mixed_strength,9
319,S0_linear_mixed_strength,9
320,S0_linear_mixed_strength,9
321,S0_linear_mixed_strength,9
322,S0_linear_mixed_strength,9
323,S0_linear_mixed_strength,9
324,S0_linear_mixed_strength,9
