t,dataset,seed
0,S1_indirect_conditional,0
1,S1_indirect_conditional,0
2,S1_indirect_conditional,0
3,S1_indirect_conditional,0
4,S1_indirect_conditional,0
5,S1_indirect_conditional,0
6,S1_indirect_conditional,0
7,S1_indirect_conditional,0
8,S1_indirect_conditional,0
9,S1_indirect_conditional,0
10,S1_indirect_conditional,0
11,S1_indirect_conditional,0
12,S1_indirect_conditional,0
13,S1_indirect_conditional,0
14,S1_indirect_conditional,0
15,S1_indirect_conditional,0
16,S1_indirect_conditional,0
17,S1_indirect_conditional,0
18,S1_indirect_conditional,0
19,S1_indirect_conditional,0
20,S1_indirect_conditional,0
21,S1_indirect_conditional,0
22,S1_indirect_conditional,0
23,S1_indirect_conditional,0
24,S1_indirect_conditional,0
25,S1_indirect_conditional,0
26,S1_indirect_conditional,0
27,S1_indirect_conditional,0
28,S1_indirect_conditional,0
29,S1_indirect_conditional,0
30,S1_indirect_conditional,0
31,S1_indirect_conditional,0
32,S1_indirect_conditional,0
33,S1_indirect_conditional,0
34,S1_indirect_conditional,0
35,S1_indirect_conditional,0
36,S1_indirect_conditional,0
37,S1_indirect_conditional,0
38,S1_indirect_conditional,0
39,S1_indirect_conditional,0
40,S1_indirect_conditional,0
41,S1_indirect_conditional,0
42,S1_indirect_conditional,0
43,S1_indirect_conditional,0
44,S1_indirect_conditional,0
45,S1_indirect_conditional,0
46,S1_indirect_conditional,0
47,S1_indirect_conditional,0
48,S1_indirect_conditional,0
49,S1_indirect_conditional,0
50,S1_indirect_conditional,0
51,S1_indirect_conditional,0
52,S1_indirect_conditional,0
53,S1_indirect_conditional,0
54,S1_indirect_conditional,0
55,S1_indirect_conditional,0
56,S1_indirect_conditional,0
57,S1_indirect_conditional,0
58,S1_indirect_conditional,0
59,S1_indirect_conditional,0
60,S1_indirect_conditional,0
61,S1_indirect_conditional,0
62,S1_indirect_conditional,0
63,S1_indirect_conditional,0
64,S1_indirect_conditional,0
65,S1_indirect_conditional,0
66,S1_indirect_conditional,0
67,S1_indirect_conditional,0
68,S1_indirect_conditional,0
69,S1_indirect_conditional,0
70,S1_indirect_conditional,0
71,S1_indirect_conditional,0
72,S1_indirect_conditional,0
73,S1_indirect_conditional,0
74,S1_indirect_conditional,0
75,S1_indirect_conditional,0
76,S1_indirect_conditional,0
77,S1_indirect_conditional,0
78,S1_indirect_conditional,0
