t,dataset,seed
0,S0_linear_mixed_strength,7
1,S0_linear_mixed_strength,7
2,S0_linear_mixed_strength,7
3,S0_linear_mixed_strength,7
4,S0_linear_mixed_strength,7
5,S0_linear_mixed_strength,7
6,S0_linear_mixed_strength,7
7,S0_linear_mixed_strength,7
8,S0_linear_mixed_strength,7
9,S0_linear_mixed_strength,7
10,S0_linear_mixed_strength,7
11,S0_linear_mixed_strength,7
12,S0_linear_mixed_strength,7
13,S0_linear_mixed_strength,7
14,S0_linear_mixed_strength,7
15,S0_linear_mixed_strength,7
16,S0_linear_mixed_strength,7
17,S0_linear_mixed_strength,7
18,S0_linear_mixed_strength,7
19,S0_linear_mixed_strength,7
20,S0_linear_mixed_strength,7
21,S0_linear_mixed_strength,7
22,S0_linear_mixed_strength,7
23,S0_linear_mixed_strength,7
24,S0_linear_mixed_strength,7
25,S0_linear_mixed_strength,7
26,S0_linear_mixed_strength,7
27,S0_linear_mixed_strength,7
28,S0_linear_mixed_strength,7
29,S0_linear_mixed_strength,7
30,S0_linear_mixed_strength,7
31,S0_linear_mixed_strength,7
32,S0_linear_mixed_strength,7
33,S0_linear_mixed_strength,7
34,S0_linear_mixed_strength,7
35,S0_linear_mixed_strength,7
36,S0_linear_mixed_strength,7
37,S0_linear_mixed_strength,7
38,S0_linear_mixed_strength,7
39,S0_linear_mixed_strength,7
40,S0_linear_mixed_strength,7
41,S0_linear_mixed_strength,7
42,S0_linear_mixed_strength,7
43,S0_linear_mixed_strength,7
44,S0_linear_mixed_strength,7
45,S0_linear_mixed_strength,7
46,S0_linear_mixed_strength,7
47,S0_linear_mixed_strength,7
48,S0_linear_mixed_strength,7
49,S0_linear_mixed_strength,7
50,S0_linear_mixed_strength,7
51,S0_linear_mixed_strength,7
52,S0_linear_mixed_strength,7
53,S0_linear_mixed_strength,7
54,S0_linear_mixed_strength,7
55,S0_linear_mixed_strength,7
56,S0_linear_mixed_strength,7
57,S0_linear_mixed_strength,7
58,S0_linear_mixed_strength,7
59,S0_linear_mixed_strength,7
60,S0_linear_mixed_strength,7
61,S0_linear_mixed_strength,7
62,S0_linear_mixed_strength,7
63,S0_linear_mixed_strength,7
64,S0_linear_mixed_strength,7
65,S0_linear_mixed_strength,7
66,S0_linear_mixed_strength,7
67,S0_linear_mixed_strength,7
68,S0_linear_mixed_strength,7
69,S0_linear_mixed_strength,7
70,S0_linear_mixed_strength,7
71,S0_linear_mixed_strength,7
72,S0_linear_mixed_strength,7
73,S0_linear_mixed_strength,7
74,S0_linear_mixed_strength,7
75,S0_linear_mixed_strength,7
76,S0_linear_mixed_strength,7
77,S0_linear_mixed_strength,7
78,S0_linear_mixed_strength,7
79,S0_linear_mixed_strength,7
80,S0_linear_mixed_strength,7
81,S0_linear_mixed_strength,7
82,S0_linear_mixed_strength,7
83,S0_linear_mixed_strength,7
84,S0_linear_mixed_strength,7
85,S0_linear_mixed_strength,7
86,S0_linear_mixed_strength,7
87,S0_linear_mixed_strength,7
88,S0_linear_mixed_strength,7
89,S0_linear_mixed_strength,7
90,S0_linear_mixed_strength,7
91,S0_linear_mixed_strength,7
92,S0_linear_mixed_strength,7
93,S0_linear_mixed_strength,7
94,S0_linear_mixed_strength,7
95,S0_linear_mixed_strength,7
96,S0_linear_mixed_strength,7
97,S0_linear_mixed_strength,7
98,S0_linear_mixed_strength,7
99,S0_linear_mixed_strength,7
100,S0_linear_mixed_strength,7
101,S0_linear_mixed_strength,7
102,S0_linear_mixed_strength,7
103,S0_linear_mixed_strength,7
104,S0_linear_mixed_strength,7
105,S0_linear_mixed_strength,7
106,S0_linear_mixed_strength,7
107,S0_linear_mixed_strength,7
108,S0_linear_mixed_strength,7
109,S0_linear_mixed_strength,7
110,S0_linear_mixed_strength,7
111,S0_linear_mixed_strength,7
112,S0_linear_mixed_strength,7
113,S0_linear_mixed_strength,7
114,S0_linear_mixed_strength,7
115,S0_linear_mixed_strength,7
116,S0_linear_mixed_strength,7
117,S0_linear_mixed_strength,7
118,S0_linear_mixed_strength,7
119,S0_linear_mixed_strength,7
120,S0_linear_mixed_strength,7
121,S0_linear_mixed_strength,7
122,S0_linear_mixed_strength,7
123,S0_linear_mixed_strength,7
124,S0_linear_mixed_strength,7
125,S0_linear_mixed_strength,7
126,S0_linear_mixed_strength,7
127,S0_linear_mixed_strength,7
128,S0_linear_mixed_strength,7
129,S0_linear_mixed_strength,7
130,S0_linear_mixed_strength,7
131,S0_linear_mixed_strength,7
132,S0_linear_mixed_strength,7
133,S0_linear_mixed_strength,7
134,S0_linear_mixed_strength,7
135,S0_linear_mixed_strength,7
136,S0_linear_mixed_strength,7
137,S0_linear_mixed_strength,7
138,S0_linear_mixed_strength,7
139,S0_linear_mixed_strength,7
140,S0_linear_mixed_strength,7
141,S0_linear_mixed_strength,7
142,S0_linear_mixed_strength,7
143,S0_linear_mixed_strength,7
144,S0_linear_mixed_strength,7
145,S0_linear_mixed_strength,7
146,S0_linear_mixed_strength,7
147,S0_linear_mixed_strength,7
148,S0_linear_mixed_strength,7
149,S0_linear_mixed_strength,7
150,S0_linear_mixed_strength,7
151,S0_linear_mixed_strength,7
152,S0_linear_mixed_strength,7
153,S0_linear_mixed_strength,7
154,S0_linear_mixed_strength,7
155,S0_linear_mixed_strength,7
156,S0_linear_mixed_strength,7
157,S0_linear_mixed_strength,7
158,S0_linear_mixed_strength,7
159,S0_linear_mixed_strength,7
160,S0_linear_mixed_strength,7
161,S0_linear_mixed_strength,7
162,S0_linear_mixed_strength,7
163,S0_linear_mixed_strength,7
164,S0_linear_mixed_strength,7
165,S0_linear_mixed_strength,7
166,S0_linear_mixed_strength,7
167,S0_linear_mixed_strength,7
168,S0_linear_mixed_strength,7
169,S0_linear_mixed_strength,7
170,S0_linear_mixed_strength,7
171,S0_linear_mixed_strength,7
172,S0_linear_mixed_strength,7
173,S0_linear_mixed_strength,7
174,S0_linear_mixed_strength,7
175,S0_linear_mixed_strength,7
176,S0_linear_mixed_strength,7
177,S0_linear_mixed_strength,7
178,S0_linear_mixed_strength,7
179,S0_linear_mixed_strength,7
180,S0_linear_mixed_strength,7
181,S0_linear_mixed_strength,7
182,S0_linear_mixed_strength,7
183,S0_linear_mixed_strength,7
184,S0_linear_mixed_strength,7
185,S0_linear_mixed_strength,7
186,S0_linear_mixed_strength,7
187,S0_linear_mixed_strength,7
188,S0_linear_mixed_strength,7
189,S0_linear_mixed_strength,7
190,S0_linear_mixed_strength,7
191,S0_linear_mixed_strength,7
192,S0_linear_mixed_strength,7
193,S0_linear_mixed_strength,7
194,S0_linear_mixed_strength,7
195,S0_linear_mixed_strength,7
196,S0_linear_mixed_strength,7
197,S0_linear_mixed_strength,7
198,S0_linear_mixed_strength,7
199,S0_linear_mixed_strength,7
200,S0_linear_mixed_strength,7
201,S0_linear_mixed_strength,7
202,S0_linear_mixed_strength,7
203,S0_linear_mixed_strength,7
204,S0_linear_mixed_strength,7
205,S0_linear_mixed_strength,7
206,S0_linear_mixed_strength,7
207,S0_linear_mixed_strength,7
208,S0_linear_mixed_strength,7
209,S0_linear_mixed_strength,7
210,S0_linear_mixed_strength,7
211,S0_linear_mixed_strength,7
212,S0_linear_mixed_strength,7
213,S0_linear_mixed_strength,7
214,S0_linear_mixed_strength,7
215,S0_linear_mixed_strength,7
216,S0_linear_mixed_strength,7
217,S0_linear_mixed_strength,7
218,S0_linear_mixed_strength,7
219,S0_linear_mixed_strength,7
220,S0_linear_mixed_strength,7
221,S0_linear_mixed_strength,7
222,S0_linear_mixed_strength,7
223,S0_linear_mixed_strength,7
224,S0_linear_mixed_strength,7
225,S0_linear_mixed_strength,7
226,S0_linear_mixed_strength,7
227,S0_linear_mixed_strength,7
228,S0_linear_mixed_strength,7
229,S0_linear_mixed_strength,7
230,S0_linear_mixed_strength,7
231,S0_linear_mixed_strength,7
232,S0_linear_mixed_strength,7
