t,dataset,seed
0,S0_linear_mixed_strength,8
1,S0_linear_mixed_strength,8
2,S0_linear_mixed_strength,8
3,S0_linear_mixed_strength,8
4,S0_linear_mixed_strength,8
5,S0_linear_mixed_strength,8
6,S0_linear_mixed_strength,8
7,S0_linear_mixed_strength,8
8,S0_linear_mixed_strength,8
9,S0_linear_mixed_strength,8
10,S0_linear_mixed_strength,8
11,S0_linear_mixed_strength,8
12,S0_linear_mixed_strength,8
13,S0_linear_mixed_strength,8
14,S0_linear_mixed_strength,8
15,S0_linear_mixed_strength,8
16,S0_linear_mixed_strength,8
17,S0_linear_mixed_strength,8
18,S0_linear_mixed_strength,8
19,S0_linear_mixed_strength,8
20,S0_linear_mixed_strength,8
21,S0_linear_mixed_strength,8
22,S0_linear_mixed_strength,8
23,S0_linear_mixed_strength,8
24,S0_linear_mixed_strength,8
25,S0_linear_mixed_strength,8
26,S0_linear_mixed_strength,8
27,S0_linear_mixed_strength,8
28,S0_linear_mixed_strength,8
29,S0_linear_mixed_strength,8
30,S0_linear_mixed_strength,8
31,S0_linear_mixed_strength,8
32,S0_linear_mixed_strength,8
33,S0_linear_mixed_strength,8
34,S0_linear_mixed_strength,8
35,S0_linear_mixed_strength,8
36,S0_linear_mixed_strength,8
37,S0_linear_mixed_strength,8
38,S0_linear_mixed_strength,8
39,S0_linear_mixed_strength,8
40,S0_linear_mixed_strength,8
41,S0_linear_mixed_strength,8
42,S0_linear_mixed_strength,8
43,S0_linear_mixed_strength,8
44,S0_linear_mixed_strength,8
45,S0_linear_mixed_strength,8
46,S0_linear_mixed_strength,8
47,S0_linear_mixed_strength,8
48,S0_linear_mixed_strength,8
49,S0_linear_mixed_strength,8
50,S0_linear_mixed_strength,8
51,S0_linear_mixed_strength,8
52,S0_linear_mixed_strength,8
53,S0_linear_mixed_strength,8
54,S0_linear_mixed_strength,8
55,S0_linear_mixed_strength,8
56,S0_linear_mixed_strength,8
57,S0_linear_mixed_strength,8
58,S0_linear_mixed_strength,8
59,S0_linear_mixed_strength,8
60,S0_linear_mixed_strength,8
61,S0_linear_mixed_strength,8
62,S0_linear_mixed_strength,8
63,S0_linear_mixed_strength,8
64,S0_linear_mixed_strength,8
65,S0_linear_mixed_strength,8
66,S0_linear_mixed_strength,8
67,S0_linear_mixed_strength,8
68,S0_linear_mixed_strength,8
69,S0_linear_mixed_strength,8
70,S0_linear_mixed_strength,8
71,S0_linear_mixed_strength,8
72,S0_linear_mixed_strength,8
73,S0_linear_mixed_strength,8
74,S0_linear_mixed_strength,8
75,S0_linear_mixed_strength,8
76,S0_linear_mixed_strength,8
77,S0_linear_mixed_strength,8
78,S0_linear_mixed_strength,8
79,S0_linear_mixed_strength,8
80,S0_linear_mixed_strength,8
81,S0_linear_mixed_strength,8
82,S0_linear_mixed_strength,8
83,S0_linear_mixed_strength,8
84,S0_linear_mixed_strength,8
85,S0_linear_mixed_strength,8
86,S0_linear_mixed_strength,8
87,S0_linear_mixed_strength,8
88,S0_linear_mixed_strength,8
89,S0_linear_mixed_strength,8
90,S0_linear_mixed_strength,8
91,S0_linear_mixed_strength,8
92,S0_linear_mixed_strength,8
93,S0_linear_mixed_strength,8
94,S0_linear_mixed_strength,8
95,S0_linear_mixed_strength,8
96,S0_linear_mixed_strength,8
97,S0_linear_mixed_strength,8
98,S0_linear_mixed_strength,8
99,S0_linear_mixed_strength,8
100,S0_linear_mixed_strength,8
101,S0_linear_mixed_strength,8
102,S0_linear_mixed_strength,8
103,S0_linear_mixed_strength,8
104,S0_linear_mixed_strength,8
105,S0_linear_mixed_strength,8
106,S0_linear_mixed_strength,8
107,S0_linear_mixed_strength,8
108,S0_linear_mixed_strength,8
109,S0_linear_mixed_strength,8
110,S0_linear_mixed_strength,8
111,S0_linear_mixed_strength,8
112,S0_linear_mixed_strength,8
113,S0_linear_mixed_strength,8
114,S0_linear_mixed_strength,8
115,S0_linear_mixed_strength,8
116,S0_linear_mixed_strength,8
117,S0_linear_mixed_strength,8
118,S0_linear_mixed_strength,8
119,S0_linear_mixed_strength,8
120,S0_linear_mixed_strength,8
121,S0_linear_mixed_strength,8
122,S0_linear_mixed_strength,8
123,S0_linear_mixed_strength,8
124,S0_linear_mixed_strength,8
125,S0_linear_mixed_strength,8
126,S0_linear_mixed_strength,8
127,S0_linear_mixed_strength,8
128,S0_linear_mixed_strength,8
129,S0_linear_mixed_strength,8
130,S0_linear_mixed_strength,8
131,S0_linear_mixed_strength,8
132,S0_linear_mixed_strength,8
133,S0_linear_mixed_strength,8
134,S0_linear_mixed_strength,8
135,S0_linear_mixed_strength,8
136,S0_linear_mixed_strength,8
137,S0_linear_mixed_strength,8
138,S0_linear_mixed_strength,8
139,S0_linear_mixed_strength,8
140,S0_linear_mixed_strength,8
141,S0_linear_mixed_strength,8
142,S0_linear_mixed_strength,8
143,S0_linear_mixed_strength,8
144,S0_linear_mixed_strength,8
145,S0_linear_mixed_strength,8
146,S0_linear_mixed_strength,8
147,S0_linear_mixed_strength,8
148,S0_linear_mixed_strength,8
149,S0_linear_mixed_strength,8
150,S0_linear_mixed_strength,8
151,S0_linear_mixed_strength,8
152,S0_linear_mixed_strength,8
153,S0_linear_mixed_strength,8
154,S0_linear_mixed_strength,8
155,S0_linear_mixed_strength,8
156,S0_linear_mixed_strength,8
157,S0_linear_mixed_strength,8
158,S0_linear_mixed_strength,8
159,S0_linear_mixed_strength,8
160,S0_linear_mixed_strength,8
161,S0_linear_mixed_strength,8
162,S0_linear_mixed_strength,8
163,S0_linear_mixed_strength,8
164,S0_linear_mixed_strength,8
165,S0_linear_mixed_strength,8
166,S0_linear_mixed_strength,8
167,S0_linear_mixed_strength,8
168,S0_linear_mixed_strength,8
169,S0_linear_mixed_strength,8
170,S0_linear_mixed_strength,8
171,S0_linear_mixed_strength,8
172,S0_linear_mixed_strength,8
173,S0_linear_mixed_strength,8
174,S0_linear_mixed_strength,8
175,S0_linear_mixed_strength,8
176,S0_linear_mixed_strength,8
177,S0_linear_mixed_strength,8
178,S0_linear_mixed_strength,8
179,S0_linear_mixed_strength,8
180,S0_linear_mixed_strength,8
181,S0_linear_mixed_strength,8
182,S0_linear_mixed_strength,8
183,S0_linear_mixed_strength,8
184,S0_linear_mixed_strength,8
185,S0_linear_mixed_strength,8
186,S0_linear_mixed_strength,8
187,S0_linear_mixed_strength,8
188,S0_linear_mixed_strength,8
189,S0_linear_mixed_strength,8
190,S0_linear_mixed_strength,8
191,S0_linear_mixed_strength,8
192,S0_linear_mixed_strength,8
193,S0_linear_mixed_strength,8
194,S0_linear_mixed_strength,8
195,S0_linear_mixed_strength,8
196,S0_linear_mixed_strength,8
197,S0_linear_mixed_strength,8
198,S0_linear_mixed_strength,8
199,S0_linear_mixed_strength,8
200,S0_linear_mixed_strength,8
201,S0_linear_mixed_strength,8
202,S0_linear_mixed_strength,8
203,S0_linear_mixed_strength,8
204,S0_linear_mixed_strength,8
205,S0_linear_mixed_strength,8
206,S0_linear_mixed_strength,8
207,S0_linear_mixed_strength,8
208,S0_linear_mixed_strength,8
209,S0_linear_mixed_strength,8
210,S0_linear_mixed_strength,8
211,S0_linear_mixed_strength,8
212,S0_linear_mixed_strength,8
213,S0_linear_mixed_strength,8
214,S0_linear_mixed_strength,8
215,S0_linear_mixed_strength,8
216,S0_linear_mixed_strength,8
217,S0_linear_mixed_strength,8
218,S0_linear_mixed_strength,8
219,S0_linear_mixed_strength,8
220,S0_linear_mixed_strength,8
221,S0_linear_mixed_strength,8
222,S0_linear_mixed_strength,8
223,S0_linear_mixed_strength,8
224,S0_linear_mixed_strength,8
225,S0_linear_mixed_strength,8
226,S0_linear_mixed_strength,8
227,S0_linear_mixed_strength,8
228,S0_linear_mixed_strength,8
229,S0_linear_mixed_strength,8
230,S0_linear_mixed_strength,8
231,S0_linear_mixed_strength,8
232,S0_linear_mixed_strength,8
233,S0_linear_mixed_strength,8
234,S0_linear_mixed_strength,8
235,S0_linear_mixed_strength,8
236,S0_linear_mixed_strength,8
237,S0_linear_mixed_strength,8
238,S0_linear_mixed_strength,8
239,S0_linear_mixed_strength,8
240,S0_linear_mixed_strength,8
241,S0_linear_mixed_strength,8
242,S0_linear_mixed_strength,8
243,S0_linear_mixed_strength,8
244,S0_linear_mixed_strength,8
245,S0_linear_mixed_strength,8
246,S0_linear_mixed_strength,8
247,S0_linear_mixed_strength,8
248,S0_linear_mixed_strength,8
249,S0_linear_mixed_strength,8
250,S0_linear_mixed_strength,8
251,S0_linear_mixed_strength,8
252,S0_linear_mixed_strength,8
253,S0_linear_mixed_strength,8
254,S0_linear_mixed_strength,8
255,S0_linear_mixed_strength,8
256,S0_linear_mixed_strength,8
257,S0_linear_mixed_strength,8
258,S0_linear_mixed_strength,8
259,S0_linear_mixed_strength,8
260,S0_linear_mixed_strength,8
261,S0_linear_mixed_strength,8
262,S0_linear_mixed_strength,8
263,S0_linear_mixed_strength,8
264,S0_linear_mixed_strength,8
265,S0_linear_mixed_strength,8
266,S0_linear_mixed_strength,8
267,S0_linear_mixed_strength,8
268,S0_linear_mixed_strength,8
269,S0_linear_mixed_strength,8
270,S0_linear_mixed_strength,8
271,S0_linear_mixed_strength,8
272,S0_linear_mixed_strength,8
273,S0_linear_mixed_strength,8
274,S0_linear_mixed_strength,8
275,S0_linear_mixed_strength,8
276,S0_linear_mixed_strength,8
277,S0_linear_mixed_strength,8
278,S0_linear_mixed_strength,8
279,S0_linear_mixed_strength,8
280,S0_linear_mixed_strength,8
281,S0_linear_mixed_strength,8
282,S0_linear_mixed_strength,8
283,S0_linear_mixed_strength,8
284,S0_linear_mixed_strength,8
285,S0_linear_mixed_strength,8
286,S0_linear_mixed_strength,8
287,S0_linear_mixed_strength,8
288,S0_linear_mixed_strength,8
289,S0_linear_mixed_strength,8
290,S0_linear_mixed_strength,8
291,S0_linear_mixed_strength,8
292,S0_linear_mixed_strength,8
293,S0_linear_mixed_strength,8
294,S0_linear_mixed_strength,8
295,S0_linear_mixed_strength,8
296,S0_linear_mixed_strength,8
297,S0_linear_mixed_strength,8
298,S0_linear_mixed_strength,8
299,S0_linear_mixed_strength,8
300,S0_linear_mixed_strength,8
301,S0_linear_mixed_strength,8
302,S0_linear_mixed_strength,8
303,S0_linear_mixed_strength,8
304,S0_linear_mixed_strength,8
305,S0_linear_mixed_strength,8
306,S0_linear_mixed_strength,8
307,S0_linear_mixed_strength,8
308,S0_linear_mixed_strength,8
309,S0_linear_mixed_strength,8
310,S0_linear_mixed_strength,8
311,S0_linear_mixed_strength,8
312,S0_linear_mixed_strength,8
313,S0_linear_mixed_strength,8
314,S0_linear_mixed_strength,8
315,S0_linear_mixed_strength,8
316,S0_linear_mixed_strength,8
317,S0_linear_mixed_strength,8
318,S0_linear_mixed_strength,8
319,S0_linear_mixed_strength,8
320,S0_linear_mixed_strength,8
321,S0_linear_mixed_strength,8
322,S0_linear_mixed_strength,8
323,S0_linear_mixed_strength,8
324,S0_linear_mixed_strength,8
325,S0_linear_mixed_strength,8
326,S0_linear_mixed_strength,8
327,S0_linear_mixed_strength,8
328,S0_linear_mixed_strength,8
329,S0_linear_mixed_strength,8
330,S0_linear_mixed_strength,8
331,S0_linear_mixed_strength,8
332,S0_linear_mixed_strength,8
333,S0_linear_mixed_strength,8
334,S0_linear_mixed_strength,8
335,S0_linear_mixed_strength,8
336,S0_linear_mixed_strength,8
337,S0_linear_mixed_strength,8
338,S0_linear_mixed_strength,8
339,S0_linear_mixed_strength,8
340,S0_linear_mixed_strength,8
341,S0_linear_mixed_strength,8
342,S0_linear_mixed_strength,8
343,S0_linear_mixed_strength,8
344,S0_linear_mixed_strength,8
345,S0_linear_mixed_strength,8
346,S0_linear_mixed_strength,8
347,S0_linear_mixed_strength,8
348,S0_linear_mixed_strength,8
349,S0_linear_mixed_strength,8
350,S0_linear_mixed_strength,8
351,S0_linear_mixed_strength,8
352,S0_linear_mixed_strength,8
353,S0_linear_mixed_strength,8
354,S0_linear_mixed_strength,8
355,S0_linear_mixed_strength,8
356,S0_linear_mixed_strength,8
357,S0_linear_mixed_strength,8
358,S0_linear_mixed_strength,8
359,S0_linear_mixed_strength,8
360,S0_linear_mixed_strength,8
361,S0_linear_mixed_strength,8
362,S0_linear_mixed_strength,8
363,S0_linear_mixed_strength,8
364,S0_linear_mixed_strength,8
365,S0_linear_mixed_strength,8
366,S0_linear_mixed_strength,8
367,S0_linear_mixed_strength,8
368,S0_linear_mixed_strength,8
369,S0_linear_mixed_strength,8
370,S0_linear_mixed_strength,8
371,S0_linear_mixed_strength,8
372,S0_linear_mixed_strength,8
373,S0_linear_mixed_strength,8
374,S0_linear_mixed_strength,8
375,S0_linear_mixed_strength,8
376,S0_linear_mixed_strength,8
377,S0_linear_mixed_strength,8
378,S0_linear_mixed_strength,8
379,S0_linear_mixed_strength,8
380,S0_linear_mixed_strength,8
381,S0_linear_mixed_strength,8
382,S0_linear_mixed_strength,8
383,S0_linear_mixed_strength,8
384,S0_linear_mixed_strength,8
385,S0_linear_mixed_strength,8
386,S0_linear_mixed_strength,8
387,S0_linear_mixed_strength,8
388,S0_linear_mixed_strength,8
389,S0_linear_mixed_strength,8
390,S0_linear_mixed_strength,8
391,S0_linear_mixed_strength,8
392,S0_linear_mixed_strength,8
393,S0_linear_mixed_strength,8
394,S0_linear_mixed_strength,8
395,S0_linear_mixed_strength,8
396,S0_linear_mixed_strength,8
397,S0_linear_mixed_strength,8
398,S0_linear_mixed_strength,8
399,S0_linear_mixed_strength,8
400,S0_linear_mixed_strength,8
401,S0_linear_mixed_strength,8
402,S0_linear_mixed_strength,8
403,S0_linear_mixed_strength,8
404,S0_linear_mixed_strength,8
405,S0_linear_mixed_strength,8
406,S0_linear_mixed_strength,8
407,S0_linear_mixed_strength,8
408,S0_linear_mixed_strength,8
409,S0_linear_mixed_strength,8
410,S0_linear_mixed_strength,8
411,S0_linear_mixed_strength,8
412,S0_linear_mixed_strength,8
413,S0_linear_mixed_strength,8
414,S0_linear_mixed_strength,8
415,S0_linear_mixed_strength,8
416,S0_linear_mixed_strength,8
417,S0_linear_mixed_strength,8
418,S0_linear_mixed_strength,8
419,S0_linear_mixed_strength,8
420,S0_linear_mixed_strength,8
421,S0_linear_mixed_strength,8
422,S0_linear_mixed_strength,8
423,S0_linear_mixed_strength,8
424,S0_linear_mixed_strength,8
425,S0_linear_mixed_strength,8
426,S0_linear_mixed_strength,8
427,S0_linear_mixed_strength,8
428,S0_linear_mixed_strength,8
429,S0_linear_mixed_strength,8
430,S0_linear_mixed_strength,8
431,S0_linear_mixed_strength,8
432,S0_linear_mixed_strength,8
433,S0_linear_mixed_strength,8
434,S0_linear_mixed_strength,8
435,S0_linear_mixed_strength,8
436,S0_linear_mixed_strength,8
437,S0_linear_mixed_strength,8
438,S0_linear_mixed_strength,8
439,S0_linear_mixed_strength,8
440,S0_linear_mixed_strength,8
441,S0_linear_mixed_strength,8
442,S0_linear_mixed_strength,8
443,S0_linear_mixed_strength,8
444,S0_linear_mixed_strength,8
445,S0_linear_mixed_strength,8
446,S0_linear_mixed_strength,8
447,S0_linear_mixed_strength,8
448,S0_linear_mixed_strength,8
449,S0_linear_mixed_strength,8
450,S0_linear_mixed_strength,8
451,S0_linear_mixed_strength,8
452,S0_linear_mixed_strength,8
453,S0_linear_mixed_strength,8
454,S0_linear_mixed_strength,8
455,S0_linear_mixed_strength,8
456,S0_linear_mixed_strength,8
457,S0_linear_mixed_strength,8
458,S0_linear_mixed_strength,8
459,S0_linear_mixed_strength,8
460,S0_linear_mixed_strength,8
461,S0_linear_mixed_strength,8
462,S0_linear_mixed_strength,8
463,S0_linear_mixed_strength,8
464,S0_linear_mixed_strength,8
465,S0_linear_mixed_strength,8
466,S0_linear_mixed_strength,8
467,S0_linear_mixed_strength,8
468,S0_linear_mixed_strength,8
469,S0_linear_mixed_strength,8
470,S0_linear_mixed_strength,8
471,S0_linear_mixed_strength,8
472,S0_linear_mixed_strength,8
473,S0_linear_mixed_strength,8
474,S0_linear_mixed_strength,8
475,S0_linear_mixed_strength,8
476,S0_linear_mixed_strength,8
477,S0_linear_mixed_strength,8
478,S0_linear_mixed_strength,8
