t,dataset,seed
0,S3_nonlinear_nonmonotonic,2
1,S3_nonlinear_nonmonotonic,2
2,S3_nonlinear_nonmonotonic,2
3,S3_nonlinear_nonmonotonic,2
4,S3_nonlinear_nonmonotonic,2
5,S3_nonlinear_nonmonotonic,2
6,S3_nonlinear_nonmonotonic,2
7,S3_nonlinear_nonmonotonic,2
8,S3_nonlinear_nonmonotonic,2
9,S3_nonlinear_nonmonotonic,2
10,S3_nonlinear_nonmonotonic,2
11,S3_nonlinear_nonmonotonic,2
12,S3_nonlinear_nonmonotonic,2
13,S3_nonlinear_nonmonotonic,2
14,S3_nonlinear_nonmonotonic,2
15,S3_nonlinear_nonmonotonic,2
16,S3_nonlinear_nonmonotonic,2
17,S3_nonlinear_nonmonotonic,2
18,S3_nonlinear_nonmonotonic,2
19,S3_nonlinear_nonmonotonic,2
20,S3_nonlinear_nonmonotonic,2
21,S3_nonlinear_nonmonotonic,2
22,S3_nonlinear_nonmonotonic,2
23,S3_nonlinear_nonmonotonic,2
24,S3_nonlinear_nonmonotonic,2
25,S3_nonlinear_nonmonotonic,2
26,S3_nonlinear_nonmonotonic,2
27,S3_nonlinear_nonmonotonic,2
28,S3_nonlinear_nonmonotonic,2
29,S3_nonlinear_nonmonotonic,2
30,S3_nonlinear_nonmonotonic,2
31,S3_nonlinear_nonmonotonic,2
32,S3_nonlinear_nonmonotonic,2
33,S3_nonlinear_nonmonotonic,2
34,S3_nonlinear_nonmonotonic,2
35,S3_nonlinear_nonmonotonic,2
36,S3_nonlinear_nonmonotonic,2
37,S3_nonlinear_nonmonotonic,2
38,S3_nonlinear_nonmonotonic,2
39,S3_nonlinear_nonmonotonic,2
40,S3_nonlinear_nonmonotonic,2
41,S3_nonlinear_nonmonotonic,2
42,S3_nonlinear_nonmonotonic,2
43,S3_nonlinear_nonmonotonic,2
44,S3_nonlinear_nonmonotonic,2
45,S3_nonlinear_nonmonotonic,2
46,S3_nonlinear_nonmonotonic,2
47,S3_nonlinear_nonmonotonic,2
48,S3_nonlinear_nonmonotonic,2
49,S3_nonlinear_nonmonotonic,2
50,S3_nonlinear_nonmonotonic,2
51,S3_nonlinear_nonmonotonic,2
52,S3_nonlinear_nonmonotonic,2
53,S3_nonlinear_nonmonotonic,2
54,S3_nonlinear_nonmonotonic,2
55,S3_nonlinear_nonmonotonic,2
56,S3_nonlinear_nonmonotonic,2
57,S3_nonlinear_nonmonotonic,2
58,S3_nonlinear_nonmonotonic,2
59,S3_nonlinear_nonmonotonic,2
60,S3_nonlinear_nonmonotonic,2
61,S3_nonlinear_nonmonotonic,2
