X1,X2,X3,X4,X5,X6
-2.020135089001295,-0.005033680000099678,-0.6766117088655088,-0.6870666717522919,-1.1032562771034218,-2.133442604270675
-0.25054105511278424,-1.5824829672708887,0.6937535216575226,-0.4670599518879103,0.43116943314985384,-0.5354969899572851
0.33607480943769164,-0.9343100151061101,-0.574466985706077,0.1735219830072406,-0.12497717670108983,-0.2937158160708369
1.341965217150932,0.23693934413073514,0.19860183084418626,0.5158666231851494,-0.5129951057874843,1.2048492788866918
0.4312628166441372,2.305265903174554,-0.35263861860603707,1.5738154444688135,-0.7779299503934314,0.898961902062544
0.15132382850505396,0.6590262023479152,-0.38241343001520856,0.007020257449145849,0.4651177530837958,-0.47130732335138087
-0.5059546933604023,-0.8771646921936964,-0.9003045953482322,-0.024742117009359806,0.40677122368771934,-0.35724414259680387
-1.1572253693904724,0.22510973099123513,-0.14430883801489958,1.6293324555611675,0.6057615005881423,-0.051600607001772596
-0.11817559444081538,-1.466802711073099,-1.2422367965590342,0.6379875495388367,0.4157460429924333,0.08302556969047835
-0.18174734251430144,0.19087123013986676,0.38485401223099847,1.9763989278099012,-0.32299694181272226,0.26516955651099133
-0.10322575341086894,0.5891714650968685,1.2636597663226423,0.488247154349975,0.2785801473623545,-1.013722097760397
-0.04217725083506135,-0.4619424477114922,-0.8951771771847852,0.5789192170161768,-0.254875507740149,0.3999039292392474
-0.26386721612748393,-0.824845864372136,-0.861655089553928,-0.22980468378529736,-0.5491854457854568,-1.8279324889021284
-0.35808849691949657,0.031536124712978064,1.7529779932713694,1.1113117874675065,0.7745131583408054,-0.41784119988754614
-1.0247835086778754,0.2577139007570923,-0.3085070666870426,-0.3190677216260148,0.9953496604860649,-0.28180114623751557
-1.7663077857931564,-1.3122622817393281,-1.685279049243257,0.13549826566813689,-0.8082298440835276,-0.6339339608164203
-2.8315448695799685,-0.5784864365403865,-2.1330637457551447,-0.08413312715072356,0.4576595748182946,0.903499088338132
-0.22491399843892348,-0.5356360450343935,-1.2865608157484787,-0.7062296340651188,0.8523706675858015,2.133642858864152
-1.2838176603494564,-0.7960962579601152,-0.17018626733732847,0.6713641048311728,1.387261467846646,0.5823804704308246
-1.0842189796995574,-0.8348149515129528,-1.4484790078476297,-0.4435468924203046,1.586328620553305,-0.2872542708033453
1.194591669918172,-0.05893407237321516,-2.040218187044128,1.0678726521443465,0.558213297183261,-0.33193432082760105
2.765193749712392,1.2937060537697294,-2.161073044025615,0.990146984627739,0.5789009479437476,1.356813527738589
0.8291917384256684,0.5952910081792528,-0.3998497933190703,1.0183224583927277,-0.6891215280643961,0.7220201212167683
0.8330543266278561,1.2686046413164471,-1.0017080009845243,-1.3405194236989384,0.5300808864646797,0.22138665131154017
0.9666034063382974,0.8040789015208357,0.6226930590075209,-1.7437683048805517,-1.1765700624335114,-1.449403341250202
0.24744331834688849,1.6938598269546434,0.9721262793965872,-0.47668091350868597,-1.4670109322622504,1.114339334326623
1.0209369841761775,0.9590798954726893,1.5029629710351717,-1.6867424355925553,-2.4435946307661247,-1.3663836384762782
-1.0582062372280348,0.28196657569965333,2.2908749627246583,-1.6753415513213683,-0.7909301814525465,-2.3696090493693283
-2.581582878563584,0.04246177511713432,0.9304359855789901,-1.9413657241277846,0.5232445302091127,-2.2358561695674775
-1.1075822015619907,-1.1788730638471043,0.9697536838229742,-0.4986851939796352,0.19537361556511132,-0.1213695499327723
-0.258095547505018,-0.7132759579981661,1.645068697853128,1.8950508399890824,-1.7874883920311593,-0.3987723140343696
-0.11149019707001992,-0.7714615432969164,-0.22149926092602906,2.0793889424920904,1.6347649859766795,1.072809443466988
-0.21677182682678303,-1.0812551246354636,-2.2354927464424224,-1.2819912149880328,1.9792299166681324,-0.7305854584016443
-1.42633285131506,-1.686624263809235,-2.0141103868760704,0.8303834265405944,0.029591208004280774,0.16305474979060097
0.05614865499238219,-2.498731810381283,-0.5485249636034282,1.5424722354313276,0.1051611804261076,0.2436693711772426
1.127096341042092,-0.900004703304971,-0.3630473307184647,0.7246453769539966,-0.28476366516279616,0.11661376034142876
2.358364424018955,-0.23092010562326998,-2.3033901620874473,-0.24277130191677618,-0.012405057291264981,0.45792392619014005
0.561335864632451,0.8819207234069769,-0.04061006605642433,0.3543046483618772,-2.3449238745197616,-0.4978473213928723
-1.1505193745743794,-0.8204064307808834,0.8804826693158351,-2.380237158198635,-1.268409894488453,1.1537572031832053
-2.1552753094495163,-0.9564505636888939,-1.0180862259763799,-2.082519679178871,-0.9081809488434972,-1.6416647960700241
-0.6378155621860199,-3.366392130034716,-1.9388755321200652,-0.1730600219374191,-0.49867188070480734,0.46898843914378574
-0.429546750607577,-2.949232148700382,-1.59411973814312,-0.15345499601568593,-0.5435498973667559,1.3141216344250712
0.24012251385499944,-1.627557868060017,-1.7933193880914164,0.4906857970920633,0.4905064534510624,-0.28133813373136285
-0.07260418267224872,0.7564692801013722,-0.2978689417631768,-0.42649170564507155,0.2668378484374896,-0.725046253669676
0.36232560697257576,-0.9112338277069435,-0.7948773452260837,-0.5765592310902405,0.6888529291736006,-0.9005608377514555
0.7384948300893598,-0.18779071071591474,0.5651458157573535,-0.17196124027386497,-0.0456117579177325,0.01877954001139469
1.330067850020214,0.0024825682560632167,-1.9070377374451657,-0.047034641427629684,0.17662102628771856,-0.49327598690763624
-0.48733305664151627,-0.36480782224579633,-0.8141216762112771,0.2757703112568732,0.9630921176029574,-0.1122352278666829
0.6034272834116988,0.3827714022438098,0.24116931602807457,0.18707622579025185,0.31659552624702686,0.4923988153491861
0.627719192745381,0.6097943232943634,2.0028921145745837,0.11751860249340691,1.386701017651413,-1.2629034167231055
1.4219202271435358,1.20153986857892,0.5363841371180572,-0.27573719386944184,1.6579393599712744,0.3609161994643689
0.6297143578251235,0.9167529218430939,0.4090003624223611,0.13158549830622793,1.9647443533224753,-0.17447863596570432
0.35861841356569274,1.342700529569246,1.0988068553892232,-0.9255728629024557,1.0843544878892897,-1.4176341026042034
0.6340241958580726,0.5666030938093595,-0.21833971282882295,-0.8179350883223578,-0.9796890142534045,0.9088987127355436
0.27114955730718154,0.354329361077508,1.3381580065431808,-1.334285761994363,-0.8929504222811834,1.4389955818075963
0.9375627998056282,1.5255834546251335,-0.7225356892148762,-0.39481998163791676,-0.4671466060860075,0.9540193544596114
0.2759421106565152,-0.16456713163653078,-0.09303743543553722,-1.431588854019857,-1.8653612323132633,-0.03233216199609824
0.8650710265830392,1.9912010478329556,-0.14355259308341609,-1.0456697413214684,-0.8149622097643459,0.49584926350784514
1.699231448460138,1.8588634481716606,0.021915424855358603,-0.18658636180356117,-0.469677656004428,-0.8832048302771733
0.7646383566055583,0.07812094179407061,2.868119887429853,0.36026593564243176,0.48358077986562037,0.8009291859214959
0.09824435014234527,0.5126166324218674,2.1835398450809795,1.031907130479767,1.2507558875382498,-0.9897378107838654
-0.16043938286441006,0.0708835972024127,0.7157388672059396,1.2427532703303599,0.6284887624569019,-0.46903400053774214
-0.06466991818003134,0.5751745009699298,0.17490686082425053,0.613140317259597,0.4893362750755744,2.053398703826702
0.36100837001955227,1.2887093561778078,-0.524350671723995,-0.4644408965317013,0.42923324603369956,0.4744997078122965
0.09246994232075882,0.22993752807084503,0.14483013446975002,-0.14638906841488453,-1.102573462687809,0.6566153544096938
-0.7953089538001169,0.5451512155660145,1.770500538659252,0.7830386075203696,-0.7532894812816103,-1.363947269129609
