X1,X2,X3,X4,X5,X6
-1.7208654560265062,-0.6992855888990887,-0.3130660635426547,-0.9665809391223116,-1.2277504906189651,-1.3891079051551367
-0.01777997566453512,-0.7174463401505743,0.8959037460988962,-0.6348326587217977,0.6703579221311858,-0.21601288766830426
0.33988418667511244,-0.293404932747265,-0.9978476254333093,-0.7159231447800011,0.3120039164425771,-0.19725330299643662
1.0058006334198892,0.12227245463588,0.3444450208644382,0.056659505983107906,-0.26739098323928867,0.8536319162351835
0.3687215543044409,1.2738174856382933,0.128573602818555,1.5451895633923296,-0.7705241781338702,0.5333611345487709
0.7538008557447593,0.2705725905759387,0.14357780538247872,0.6979436468991839,-0.21830156724617622,-0.11099863847829915
0.27740376877129636,-0.9382148969369913,-1.0591202295570263,0.4122661613766508,0.35889719009499266,0.7757648818050412
-0.4162312520122788,-0.4089902681116777,-0.1615320453794316,1.5077055859573836,0.5346001148586919,0.30372351527122743
0.8562624949876573,-1.3669362807556558,-0.7920987564083011,0.13903026633423776,-0.030397581894669415,-0.20620150875901302
0.5426766493620031,-0.15513435059443786,0.21218933599295306,0.9442712281149316,-0.6330142151797968,0.43986707598221775
0.5022870703124257,-0.2522491361407776,1.7638812154049661,-0.11075610752968923,-0.20379202143042288,-0.9095730943668047
1.048191932323585,-0.901051382057566,-0.3237779490582138,0.21083433548902744,-0.49728116773349007,0.8835927286124645
-0.1760941620367712,-1.1661912462950594,-0.5628165243128854,-0.7387535949455609,-0.6391819132480775,-1.586381687893632
-0.8223775665000702,-0.950756430903134,2.1035944258179398,0.5838665657662464,0.6668018045720584,-0.16788014287731629
-1.064059240422893,0.27529507149316346,0.16675380518092625,-0.9996960971311574,0.344655939528816,-0.39806497336636154
-1.1928834582911938,-0.05022520915026873,-1.6270612021668465,-0.05521331357115857,-0.7735272277613023,-0.6191964429906613
-2.0415734407695254,0.6292791489529401,-2.4605397500768835,-0.5001179471915618,0.44116759097421787,0.31170715941546895
-0.1984452871063779,0.8383795861349652,-1.5602332806841979,-1.179493055009221,0.4636850264837354,2.1876247659116954
-1.0607426757065064,0.0023815314376610113,-0.9798426449312772,-0.014412042326392054,1.4026333307331227,0.13151643714077416
-0.7002733196751155,0.31325909593170126,-1.5715658934742234,-0.7922281706325263,1.776537821854323,-0.9464100794483771
1.1794613906417135,0.7712489127253123,-2.1650308403937832,0.7133445729119504,1.3408270195122294,-0.8839808109322221
2.705868252425852,0.8314980279418729,-2.179763982842204,0.6962729481862381,0.9160966754508985,0.4315066272769472
1.2719806431336982,-0.6729011406136797,-0.09505114019394,1.5009320090010054,-0.5445172225996547,0.6554591354549906
0.677526759659884,-0.3007599768949003,-0.12431262773654124,-0.6526444013915094,0.5234935322413792,0.3858287199696588
0.509345165417685,-0.754752364497619,1.1496565048929177,-1.2481341574339884,-0.300086760987723,-0.5647147207450761
0.1067003613890154,0.5521250972172578,1.0576451005689422,-0.13958383651042192,-0.29373229728566463,0.6968479747605948
0.692741907611083,0.5883678513216177,1.4269227177051158,-1.0523480371232892,-1.868758487954402,-1.650063742460368
-0.8617227833301865,-0.24104232149123264,1.7247214772681807,-1.044864332633598,-0.2972516961723021,-2.1255613747135165
