t,dataset,seed
0,S4_feedback_mixed_lag,4
1,S4_feedback_mixed_lag,4
2,S4_feedback_mixed_lag,4
3,S4_feedback_mixed_lag,4
4,S4_feedback_mixed_lag,4
5,S4_feedback_mixed_lag,4
6,S4_feedback_mixed_lag,4
7,S4_feedback_mixed_lag,4
8,S4_feedback_mixed_lag,4
9,S4_feedback_mixed_lag,4
10,S4_feedback_mixed_lag,4
11,S4_feedback_mixed_lag,4
12,S4_feedback_mixed_lag,4
13,S4_feedback_mixed_lag,4
14,S4_feedback_mixed_lag,4
15,S4_feedback_mixed_lag,4
16,S4_feedback_mixed_lag,4
17,S4_feedback_mixed_lag,4
18,S4_feedback_mixed_lag,4
19,S4_feedback_mixed_lag,4
20,S4_feedback_mixed_lag,4
21,S4_feedback_mixed_lag,4
22,S4_feedback_mixed_lag,4
23,S4_feedback_mixed_lag,4
24,S4_feedback_mixed_lag,4
25,S4_feedback_mixed_lag,4
26,S4_feedback_mixed_lag,4
27,S4_feedback_mixed_lag,4
28,S4_feedback_mixed_lag,4
29,S4_feedback_mixed_lag,4
30,S4_feedback_mixed_lag,4
31,S4_feedback_mixed_lag,4
32,S4_feedback_mixed_lag,4
33,S4_feedback_mixed_lag,4
34,S4_feedback_mixed_lag,4
35,S4_feedback_mixed_lag,4
36,S4_feedback_mixed_lag,4
37,S4_feedback_mixed_lag,4
38,S4_feedback_mixed_lag,4
39,S4_feedback_mixed_lag,4
40,S4_feedback_mixed_lag,4
41,S4_feedback_mixed_lag,4
42,S4_feedback_mixed_lag,4
43,S4_feedback_mixed_lag,4
44,S4_feedback_mixed_lag,4
45,S4_feedback_mixed_lag,4
46,S4_feedback_mixed_lag,4
47,S4_feedback_mixed_lag,4
48,S4_feedback_mixed_lag,4
49,S4_feedback_mixed_lag,4
50,S4_feedback_mixed_lag,4
51,S4_feedback_mixed_lag,4
52,S4_feedback_mixed_lag,4
53,S4_feedback_mixed_lag,4
54,S4_feedback_mixed_lag,4
55,S4_feedback_mixed_lag,4
56,S4_feedback_mixed_lag,4
57,S4_feedback_mixed_lag,4
58,S4_feedback_mixed_lag,4
59,S4_feedback_mixed_lag,4
60,S4_feedback_mixed_lag,4
61,S4_feedback_mixed_lag,4
62,S4_feedback_mixed_lag,4
63,S4_feedback_mixed_lag,4
64,S4_feedback_mixed_lag,4
65,S4_feedback_mixed_lag,4
66,S4_feedback_mixed_lag,4
67,S4_feedback_mixed_lag,4
68,S4_feedback_mixed_lag,4
69,S4_feedback_mixed_lag,4
70,S4_feedback_mixed_lag,4
71,S4_feedback_mixed_lag,4
72,S4_feedback_mixed_lag,4
73,S4_feedback_mixed_lag,4
74,S4_feedback_mixed_lag,4
75,S4_feedback_mixed_lag,4
76,S4_feedback_mixed_lag,4
77,S4_feedback_mixed_lag,4
78,S4_feedback_mixed_lag,4
79,S4_feedback_mixed_lag,4
80,S4_feedback_mixed_lag,4
81,S4_feedback_mixed_lag,4
82,S4_feedback_mixed_lag,4
83,S4_feedback_mixed_lag,4
84,S4_feedback_mixed_lag,4
85,S4_feedback_mixed_lag,4
86,S4_feedback_mixed_lag,4
87,S4_feedback_mixed_lag,4
88,S4_feedback_mixed_lag,4
89,S4_feedback_mixed_lag,4
90,S4_feedback_mixed_lag,4
91,S4_feedback_mixed_lag,4
92,S4_feedback_mixed_lag,4
93,S4_feedback_mixed_lag,4
94,S4_feedback_mixed_lag,4
95,S4_feedback_mixed_lag,4
96,S4_feedback_mixed_lag,4
97,S4_feedback_mixed_lag,4
98,S4_feedback_mixed_lag,4
99,S4_feedback_mixed_lag,4
100,S4_feedback_mixed_lag,4
101,S4_feedback_mixed_lag,4
102,S4_feedback_mixed_lag,4
103,S4_feedback_mixed_lag,4
104,S4_feedback_mixed_lag,4
105,S4_feedback_mixed_lag,4
106,S4_feedback_mixed_lag,4
107,S4_feedback_mixed_lag,4
108,S4_feedback_mixed_lag,4
109,S4_feedback_mixed_lag,4
110,S4_feedback_mixed_lag,4
111,S4_feedback_mixed_lag,4
112,S4_feedback_mixed_lag,4
113,S4_feedback_mixed_lag,4
114,S4_feedback_mixed_lag,4
115,S4_feedback_mixed_lag,4
116,S4_feedback_mixed_lag,4
117,S4_feedback_mixed_lag,4
118,S4_feedback_mixed_lag,4
119,S4_feedback_mixed_lag,4
120,S4_feedback_mixed_lag,4
121,S4_feedback_mixed_lag,4
122,S4_feedback_mixed_lag,4
123,S4_feedback_mixed_lag,4
124,S4_feedback_mixed_lag,4
125,S4_feedback_mixed_lag,4
126,S4_feedback_mixed_lag,4
127,S4_feedback_mixed_lag,4
128,S4_feedback_mixed_lag,4
129,S4_feedback_mixed_lag,4
130,S4_feedback_mixed_lag,4
131,S4_feedback_mixed_lag,4
132,S4_feedback_mixed_lag,4
133,S4_feedback_mixed_lag,4
134,S4_feedback_mixed_lag,4
135,S4_feedback_mixed_lag,4
136,S4_feedback_mixed_lag,4
137,S4_feedback_mixed_lag,4
138,S4_feedback_mixed_lag,4
139,S4_feedback_mixed_lag,4
140,S4_feedback_mixed_lag,4
141,S4_feedback_mixed_lag,4
142,S4_feedback_mixed_lag,4
143,S4_feedback_mixed_lag,4
144,S4_feedback_mixed_lag,4
145,S4_feedback_mixed_lag,4
146,S4_feedback_mixed_lag,4
147,S4_feedback_mixed_lag,4
148,S4_feedback_mixed_lag,4
149,S4_feedback_mixed_lag,4
150,S4_feedback_mixed_lag,4
151,S4_feedback_mixed_lag,4
152,S4_feedback_mixed_lag,4
153,S4_feedback_mixed_lag,4
154,S4_feedback_mixed_lag,4
155,S4_feedback_mixed_lag,4
156,S4_feedback_mixed_lag,4
157,S4_feedback_mixed_lag,4
158,S4_feedback_mixed_lag,4
159,S4_feedback_mixed_lag,4
160,S4_feedback_mixed_lag,4
161,S4_feedback_mixed_lag,4
162,S4_feedback_mixed_lag,4
163,S4_feedback_mixed_lag,4
164,S4_feedback_mixed_lag,4
165,S4_feedback_mixed_lag,4
166,S4_feedback_mixed_lag,4
167,S4_feedback_mixed_lag,4
168,S4_feedback_mixed_lag,4
169,S4_feedback_mixed_lag,4
170,S4_feedback_mixed_lag,4
171,S4_feedback_mixed_lag,4
172,S4_feedback_mixed_lag,4
173,S4_feedback_mixed_lag,4
174,S4_feedback_mixed_lag,4
175,S4_feedback_mixed_lag,4
176,S4_feedback_mixed_lag,4
177,S4_feedback_mixed_lag,4
178,S4_feedback_mixed_lag,4
179,S4_feedback_mixed_lag,4
180,S4_feedback_mixed_lag,4
181,S4_feedback_mixed_lag,4
182,S4_feedback_mixed_lag,4
183,S4_feedback_mixed_lag,4
184,S4_feedback_mixed_lag,4
185,S4_feedback_mixed_lag,4
186,S4_feedback_mixed_lag,4
187,S4_feedback_mixed_lag,4
188,S4_feedback_mixed_lag,4
189,S4_feedback_mixed_lag,4
190,S4_feedback_mixed_lag,4
191,S4_feedback_mixed_lag,4
192,S4_feedback_mixed_lag,4
193,S4_feedback_mixed_lag,4
194,S4_feedback_mixed_lag,4
195,S4_feedback_mixed_lag,4
196,S4_feedback_mixed_lag,4
197,S4_feedback_mixed_lag,4
198,S4_feedback_mixed_lag,4
199,S4_feedback_mixed_lag,4
200,S4_feedback_mixed_lag,4
201,S4_feedback_mixed_lag,4
202,S4_feedback_mixed_lag,4
203,S4_feedback_mixed_lag,4
204,S4_feedback_mixed_lag,4
205,S4_feedback_mixed_lag,4
206,S4_feedback_mixed_lag,4
207,S4_feedback_mixed_lag,4
208,S4_feedback_mixed_lag,4
209,S4_feedback_mixed_lag,4
210,S4_feedback_mixed_lag,4
211,S4_feedback_mixed_lag,4
212,S4_feedback_mixed_lag,4
213,S4_feedback_mixed_lag,4
214,S4_feedback_mixed_lag,4
215,S4_feedback_mixed_lag,4
216,S4_feedback_mixed_lag,4
217,S4_feedback_mixed_lag,4
218,S4_feedback_mixed_lag,4
219,S4_feedback_mixed_lag,4
220,S4_feedback_mixed_lag,4
221,S4_feedback_mixed_lag,4
222,S4_feedback_mixed_lag,4
223,S4_feedback_mixed_lag,4
224,S4_feedback_mixed_lag,4
225,S4_feedback_mixed_lag,4
226,S4_feedback_mixed_lag,4
227,S4_feedback_mixed_lag,4
228,S4_feedback_mixed_lag,4
229,S4_feedback_mixed_lag,4
230,S4_feedback_mixed_lag,4
231,S4_feedback_mixed_lag,4
232,S4_feedback_mixed_lag,4
233,S4_feedback_mixed_lag,4
234,S4_feedback_mixed_lag,4
235,S4_feedback_mixed_lag,4
236,S4_feedback_mixed_lag,4
237,S4_feedback_mixed_lag,4
238,S4_feedback_mixed_lag,4
239,S4_feedback_mixed_lag,4
240,S4_feedback_mixed_lag,4
241,S4_feedback_mixed_lag,4
242,S4_feedback_mixed_lag,4
243,S4_feedback_mixed_lag,4
244,S4_feedback_mixed_lag,4
