t,dataset,seed
0,S0_linear_mixed_strength,0
1,S0_linear_mixed_strength,0
2,S0_linear_mixed_strength,0
3,S0_linear_mixed_strength,0
4,S0_linear_mixed_strength,0
5,S0_linear_mixed_strength,0
6,S0_linear_mixed_strength,0
7,S0_linear_mixed_strength,0
8,S0_linear_mixed_strength,0
9,S0_linear_mixed_strength,0
10,S0_linear_mixed_strength,0
11,S0_linear_mixed_strength,0
12,S0_linear_mixed_strength,0
13,S0_linear_mixed_strength,0
14,S0_linear_mixed_strength,0
15,S0_linear_mixed_strength,0
16,S0_linear_mixed_strength,0
17,S0_linear_mixed_strength,0
18,S0_linear_mixed_strength,0
19,S0_linear_mixed_strength,0
20,S0_linear_mixed_strength,0
21,S0_linear_mixed_strength,0
22,S0_linear_mixed_strength,0
23,S0_linear_mixed_strength,0
24,S0_linear_mixed_strength,0
25,S0_linear_mixed_strength,0
26,S0_linear_mixed_strength,0
27,S0_linear_mixed_strength,0
28,S0_linear_mixed_strength,0
29,S0_linear_mixed_strength,0
30,S0_linear_mixed_strength,0
31,S0_linear_mixed_strength,0
32,S0_linear_mixed_strength,0
33,S0_linear_mixed_strength,0
34,S0_linear_mixed_strength,0
35,S0_linear_mixed_strength,0
36,S0_linear_mixed_strength,0
37,S0_linear_mixed_strength,0
38,S0_linear_mixed_strength,0
39,S0_linear_mixed_strength,0
40,S0_linear_mixed_strength,0
41,S0_linear_mixed_strength,0
42,S0_linear_mixed_strength,0
43,S0_linear_mixed_strength,0
44,S0_linear_mixed_strength,0
45,S0_linear_mixed_strength,0
46,S0_linear_mixed_strength,0
47,S0_linear_mixed_strength,0
48,S0_linear_mixed_strength,0
49,S0_linear_mixed_strength,0
50,S0_linear_mixed_strength,0
51,S0_linear_mixed_strength,0
52,S0_linear_mixed_strength,0
53,S0_linear_mixed_strength,0
54,S0_linear_mixed_strength,0
55,S0_linear_mixed_strength,0
56,S0_linear_mixed_strength,0
57,S0_linear_mixed_strength,0
58,S0_linear_mixed_strength,0
59,S0_linear_mixed_strength,0
60,S0_linear_mixed_strength,0
